,date,driving,transit,walking
83,2020-04-05,8.779720551822251,-14.351670860567713,12.298350259995006
84,2020-04-06,18.847825238958052,-1.3847714329828302,10.680209775574198
85,2020-04-07,21.475894888057645,-0.2670070317103157,11.452643313148409
86,2020-04-08,22.370365679082923,0.1763347726414377,12.59511471229663
87,2020-04-09,27.21431837841212,1.0363426310889556,15.902195967389526
88,2020-04-10,48.36805478605757,14.12966765307584,44.64161166597893
89,2020-04-11,43.667326805691864,6.496334250945875,61.950286256333314
90,2020-04-12,10.625486940070797,-14.258837442563415,13.876444216677966
91,2020-04-13,20.69359162724477,-1.2919380149493938,12.258303732304691
92,2020-04-14,23.321661276336886,-0.17417361368269046,13.03073726987194
93,2020-04-15,24.21613206734806,0.2691681906601815,14.173208668988682
94,2020-04-16,29.060084766623575,1.1291760490754537,17.480289924034864
